system   D            wsystem.c:583  maybe_parent_dir                 [   0.00053] Also searching C:\Users\heno\documents\visual studio 2010\Projects\Scrapheap Spaceships\
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.35495] Fake format
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.35499] Fake format
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.35505] Fake format
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.35509] Fake format
d3d      D         d3d_disp.cpp:1173 real_choose_bitmap_format        [   0.35515] Alpha doesn't match
d3d      D         d3d_disp.cpp:1180 real_choose_bitmap_format        [   0.35521] Adapter format is 23
d3d      D         d3d_disp.cpp:1183 real_choose_bitmap_format        [   0.35527] Found a format
d3d      I         d3d_disp.cpp:2289 _al_d3d_create_bitmap            [   0.35531] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   0.35647] added dtor for object 0494B288, func 55ED259F
d3d      D          d3d_bmp.cpp:455  _al_d3d_sync_bitmap              [   0.36218] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:460  _al_d3d_sync_bitmap              [   0.36227] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.36556] Fake format
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.36559] Fake format
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.36561] Fake format
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.36562] Fake format
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.36564] Fake format
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.36566] Fake format
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.36569] Fake format
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.36571] Fake format
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.36574] Fake format
d3d      D         d3d_disp.cpp:1173 real_choose_bitmap_format        [   0.36576] Alpha doesn't match
d3d      D         d3d_disp.cpp:1180 real_choose_bitmap_format        [   0.36578] Adapter format is 23
d3d      D         d3d_disp.cpp:1183 real_choose_bitmap_format        [   0.36580] Found a format
d3d      I         d3d_disp.cpp:2289 _al_d3d_create_bitmap            [   0.36582] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   0.36638] added dtor for object 0494B490, func 55ED259F
d3d      D          d3d_bmp.cpp:455  _al_d3d_sync_bitmap              [   0.37484] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:460  _al_d3d_sync_bitmap              [   0.37487] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.37731] Fake format
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.37734] Fake format
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.37736] Fake format
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.37737] Fake format
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.37739] Fake format
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.37740] Fake format
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.37742] Fake format
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.37744] Fake format
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.37745] Fake format
d3d      D         d3d_disp.cpp:1173 real_choose_bitmap_format        [   0.37747] Alpha doesn't match
d3d      D         d3d_disp.cpp:1180 real_choose_bitmap_format        [   0.37749] Adapter format is 23
d3d      D         d3d_disp.cpp:1183 real_choose_bitmap_format        [   0.37750] Found a format
d3d      I         d3d_disp.cpp:2289 _al_d3d_create_bitmap            [   0.37754] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   0.37810] added dtor for object 0494B698, func 55ED259F
d3d      D          d3d_bmp.cpp:455  _al_d3d_sync_bitmap              [   0.38659] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:460  _al_d3d_sync_bitmap              [   0.38663] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.38840] Fake format
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.38842] Fake format
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.38844] Fake format
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.38846] Fake format
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.38847] Fake format
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.38849] Fake format
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.38850] Fake format
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.38852] Fake format
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.38854] Fake format
d3d      D         d3d_disp.cpp:1173 real_choose_bitmap_format        [   0.38855] Alpha doesn't match
d3d      D         d3d_disp.cpp:1180 real_choose_bitmap_format        [   0.38857] Adapter format is 23
d3d      D         d3d_disp.cpp:1183 real_choose_bitmap_format        [   0.38859] Found a format
d3d      I         d3d_disp.cpp:2289 _al_d3d_create_bitmap            [   0.38860] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   0.38944] added dtor for object 0494B8A0, func 55ED259F
d3d      D          d3d_bmp.cpp:455  _al_d3d_sync_bitmap              [   0.39686] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:460  _al_d3d_sync_bitmap              [   0.39695] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.39882] Fake format
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.39884] Fake format
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.39886] Fake format
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.39888] Fake format
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.39889] Fake format
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.39891] Fake format
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.39893] Fake format
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.39894] Fake format
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.39896] Fake format
d3d      D         d3d_disp.cpp:1173 real_choose_bitmap_format        [   0.39897] Alpha doesn't match
d3d      D         d3d_disp.cpp:1180 real_choose_bitmap_format        [   0.39899] Adapter format is 23
d3d      D         d3d_disp.cpp:1183 real_choose_bitmap_format        [   0.39901] Found a format
d3d      I         d3d_disp.cpp:2289 _al_d3d_create_bitmap            [   0.39903] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   0.40044] added dtor for object 0494BAA8, func 55ED259F
d3d      D          d3d_bmp.cpp:455  _al_d3d_sync_bitmap              [   0.40654] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:460  _al_d3d_sync_bitmap              [   0.40657] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.40943] Fake format
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.40950] Fake format
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.40956] Fake format
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.40962] Fake format
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.40969] Fake format
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.40973] Fake format
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.40979] Fake format
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.40984] Fake format
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.40988] Fake format
d3d      D         d3d_disp.cpp:1173 real_choose_bitmap_format        [   0.40994] Alpha doesn't match
d3d      D         d3d_disp.cpp:1180 real_choose_bitmap_format        [   0.40998] Adapter format is 23
d3d      D         d3d_disp.cpp:1183 real_choose_bitmap_format        [   0.41004] Found a format
d3d      I         d3d_disp.cpp:2289 _al_d3d_create_bitmap            [   0.41010] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   0.41169] added dtor for object 0494BD98, func 55ED259F
d3d      D          d3d_bmp.cpp:455  _al_d3d_sync_bitmap              [   0.41878] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:460  _al_d3d_sync_bitmap              [   0.41881] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.42061] Fake format
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.42063] Fake format
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.42065] Fake format
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.42067] Fake format
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.42069] Fake format
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.42070] Fake format
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.42072] Fake format
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.42074] Fake format
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.42075] Fake format
d3d      D         d3d_disp.cpp:1173 real_choose_bitmap_format        [   0.42077] Alpha doesn't match
d3d      D         d3d_disp.cpp:1180 real_choose_bitmap_format        [   0.42079] Adapter format is 23
d3d      D         d3d_disp.cpp:1183 real_choose_bitmap_format        [   0.42080] Found a format
d3d      I         d3d_disp.cpp:2289 _al_d3d_create_bitmap            [   0.42082] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   0.42195] added dtor for object 0494BFA0, func 55ED259F
d3d      D          d3d_bmp.cpp:455  _al_d3d_sync_bitmap              [   0.43106] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:460  _al_d3d_sync_bitmap              [   0.43109] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.43294] Fake format
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.43297] Fake format
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.43299] Fake format
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.43300] Fake format
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.43302] Fake format
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.43303] Fake format
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.43305] Fake format
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.43307] Fake format
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.43308] Fake format
d3d      D         d3d_disp.cpp:1173 real_choose_bitmap_format        [   0.43310] Alpha doesn't match
d3d      D         d3d_disp.cpp:1180 real_choose_bitmap_format        [   0.43312] Adapter format is 23
d3d      D         d3d_disp.cpp:1183 real_choose_bitmap_format        [   0.43321] Found a format
d3d      I         d3d_disp.cpp:2289 _al_d3d_create_bitmap            [   0.43323] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   0.43382] added dtor for object 049E8780, func 55ED259F
d3d      D          d3d_bmp.cpp:455  _al_d3d_sync_bitmap              [   0.44188] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:460  _al_d3d_sync_bitmap              [   0.44198] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.44530] Fake format
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.44538] Fake format
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.44542] Fake format
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.44548] Fake format
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.44552] Fake format
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.44558] Fake format
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.44562] Fake format
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.44568] Fake format
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.44574] Fake format
d3d      D         d3d_disp.cpp:1173 real_choose_bitmap_format        [   0.44577] Alpha doesn't match
d3d      D         d3d_disp.cpp:1180 real_choose_bitmap_format        [   0.44584] Adapter format is 23
d3d      D         d3d_disp.cpp:1183 real_choose_bitmap_format        [   0.44590] Found a format
d3d      I         d3d_disp.cpp:2289 _al_d3d_create_bitmap            [   0.44593] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   0.44743] added dtor for object 04E4CA48, func 55ED259F
d3d      D          d3d_bmp.cpp:455  _al_d3d_sync_bitmap              [   0.45392] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:460  _al_d3d_sync_bitmap              [   0.45395] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.45641] Fake format
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.45643] Fake format
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.45645] Fake format
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.45646] Fake format
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.45648] Fake format
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.45650] Fake format
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.45652] Fake format
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.45653] Fake format
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.45655] Fake format
d3d      D         d3d_disp.cpp:1173 real_choose_bitmap_format        [   0.45657] Alpha doesn't match
d3d      D         d3d_disp.cpp:1180 real_choose_bitmap_format        [   0.45658] Adapter format is 23
d3d      D         d3d_disp.cpp:1183 real_choose_bitmap_format        [   0.45660] Found a format
d3d      I         d3d_disp.cpp:2289 _al_d3d_create_bitmap            [   0.45662] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   0.45715] added dtor for object 04E4CC50, func 55ED259F
d3d      D          d3d_bmp.cpp:455  _al_d3d_sync_bitmap              [   0.46530] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:460  _al_d3d_sync_bitmap              [   0.46540] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.46887] Fake format
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.46890] Fake format
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.46892] Fake format
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.46894] Fake format
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.46896] Fake format
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.46897] Fake format
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.46899] Fake format
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.46901] Fake format
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.46902] Fake format
d3d      D         d3d_disp.cpp:1173 real_choose_bitmap_format        [   0.46904] Alpha doesn't match
d3d      D         d3d_disp.cpp:1180 real_choose_bitmap_format        [   0.46906] Adapter format is 23
d3d      D         d3d_disp.cpp:1183 real_choose_bitmap_format        [   0.46907] Found a format
d3d      I         d3d_disp.cpp:2289 _al_d3d_create_bitmap            [   0.46909] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   0.46959] added dtor for object 04E4CE58, func 55ED259F
d3d      D          d3d_bmp.cpp:455  _al_d3d_sync_bitmap              [   0.47782] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:460  _al_d3d_sync_bitmap              [   0.47791] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.47981] Fake format
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.47983] Fake format
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.47985] Fake format
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.47987] Fake format
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.47988] Fake format
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.47990] Fake format
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.47992] Fake format
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.47993] Fake format
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.47995] Fake format
d3d      D         d3d_disp.cpp:1173 real_choose_bitmap_format        [   0.47996] Alpha doesn't match
d3d      D         d3d_disp.cpp:1180 real_choose_bitmap_format        [   0.47998] Adapter format is 23
d3d      D         d3d_disp.cpp:1183 real_choose_bitmap_format        [   0.48000] Found a format
d3d      I         d3d_disp.cpp:2289 _al_d3d_create_bitmap            [   0.48002] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   0.48090] added dtor for object 04E4D8B0, func 55ED259F
d3d      D          d3d_bmp.cpp:455  _al_d3d_sync_bitmap              [   0.48849] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:460  _al_d3d_sync_bitmap              [   0.48853] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.49223] Fake format
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.49230] Fake format
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.49231] Fake format
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.49233] Fake format
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.49235] Fake format
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.49236] Fake format
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.49238] Fake format
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.49239] Fake format
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.49241] Fake format
d3d      D         d3d_disp.cpp:1173 real_choose_bitmap_format        [   0.49243] Alpha doesn't match
d3d      D         d3d_disp.cpp:1180 real_choose_bitmap_format        [   0.49245] Adapter format is 23
d3d      D         d3d_disp.cpp:1183 real_choose_bitmap_format        [   0.49247] Found a format
d3d      I         d3d_disp.cpp:2289 _al_d3d_create_bitmap            [   0.49249] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   0.49306] added dtor for object 04E25520, func 55ED259F
d3d      D          d3d_bmp.cpp:455  _al_d3d_sync_bitmap              [   0.50007] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:460  _al_d3d_sync_bitmap              [   0.50010] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.50191] Fake format
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.50194] Fake format
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.50196] Fake format
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.50197] Fake format
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.50199] Fake format
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.50200] Fake format
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.50202] Fake format
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.50204] Fake format
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.50205] Fake format
d3d      D         d3d_disp.cpp:1173 real_choose_bitmap_format        [   0.50207] Alpha doesn't match
d3d      D         d3d_disp.cpp:1180 real_choose_bitmap_format        [   0.50209] Adapter format is 23
d3d      D         d3d_disp.cpp:1183 real_choose_bitmap_format        [   0.50210] Found a format
d3d      I         d3d_disp.cpp:2289 _al_d3d_create_bitmap            [   0.50212] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   0.50273] added dtor for object 04E25728, func 55ED259F
d3d      D          d3d_bmp.cpp:455  _al_d3d_sync_bitmap              [   0.50967] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:460  _al_d3d_sync_bitmap              [   0.50970] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.51139] Fake format
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.51141] Fake format
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.51142] Fake format
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.51144] Fake format
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.51145] Fake format
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.51147] Fake format
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.51148] Fake format
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.51150] Fake format
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.51151] Fake format
d3d      D         d3d_disp.cpp:1173 real_choose_bitmap_format        [   0.51153] Alpha doesn't match
d3d      D         d3d_disp.cpp:1180 real_choose_bitmap_format        [   0.51154] Adapter format is 23
d3d      D         d3d_disp.cpp:1183 real_choose_bitmap_format        [   0.51156] Found a format
d3d      I         d3d_disp.cpp:2289 _al_d3d_create_bitmap            [   0.51158] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   0.51213] added dtor for object 059D72A0, func 55ED259F
d3d      D          d3d_bmp.cpp:455  _al_d3d_sync_bitmap              [   0.51936] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:460  _al_d3d_sync_bitmap              [   0.51940] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.52124] Fake format
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.52127] Fake format
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.52128] Fake format
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.52130] Fake format
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.52132] Fake format
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.52133] Fake format
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.52135] Fake format
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.52141] Fake format
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.52147] Fake format
d3d      D         d3d_disp.cpp:1173 real_choose_bitmap_format        [   0.52151] Alpha doesn't match
d3d      D         d3d_disp.cpp:1180 real_choose_bitmap_format        [   0.52156] Adapter format is 23
d3d      D         d3d_disp.cpp:1183 real_choose_bitmap_format        [   0.52160] Found a format
d3d      I         d3d_disp.cpp:2289 _al_d3d_create_bitmap            [   0.52167] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   0.52342] added dtor for object 059D74A8, func 55ED259F
d3d      D          d3d_bmp.cpp:455  _al_d3d_sync_bitmap              [   0.53134] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:460  _al_d3d_sync_bitmap              [   0.53137] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.53378] Fake format
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.53387] Fake format
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.53391] Fake format
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.53396] Fake format
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.53400] Fake format
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.53406] Fake format
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.53410] Fake format
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.53416] Fake format
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.53419] Fake format
d3d      D         d3d_disp.cpp:1173 real_choose_bitmap_format        [   0.53425] Alpha doesn't match
d3d      D         d3d_disp.cpp:1180 real_choose_bitmap_format        [   0.53429] Adapter format is 23
d3d      D         d3d_disp.cpp:1183 real_choose_bitmap_format        [   0.53435] Found a format
d3d      I         d3d_disp.cpp:2289 _al_d3d_create_bitmap            [   0.53441] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   0.53535] added dtor for object 059D76B0, func 55ED259F
d3d      D          d3d_bmp.cpp:455  _al_d3d_sync_bitmap              [   0.54320] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:460  _al_d3d_sync_bitmap              [   0.54323] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.54634] Fake format
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.54636] Fake format
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.54638] Fake format
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.54639] Fake format
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.54641] Fake format
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.54643] Fake format
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.54644] Fake format
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.54646] Fake format
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.54648] Fake format
d3d      D         d3d_disp.cpp:1173 real_choose_bitmap_format        [   0.54650] Alpha doesn't match
d3d      D         d3d_disp.cpp:1180 real_choose_bitmap_format        [   0.54652] Adapter format is 23
d3d      D         d3d_disp.cpp:1183 real_choose_bitmap_format        [   0.54653] Found a format
d3d      I         d3d_disp.cpp:2289 _al_d3d_create_bitmap            [   0.54655] Chose bitmap format 9
dtor     D               dtor.c:184  _al_register_destructor          [   0.54736] added dtor for object 059D78B8, func 55ED259F
d3d      D          d3d_bmp.cpp:455  _al_d3d_sync_bitmap              [   0.55592] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:460  _al_d3d_sync_bitmap              [   0.55595] _al_d3d_sync_bitmap (video) ref count == 1
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.55882] Fake format
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.55889] Fake format
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.55895] Fake format
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.55901] Fake format
d3d      D         d3d_disp.cpp:1165 real_choose_bitmap_format        [   0.55905] Fake format
